bin_pred,bin_true
0.08913277606467813,0.06634304207119741
0.14604443561754543,0.13645990922844176
0.24148127716370998,0.28518150174042767
0.3367030504530971,0.3226890756302521
0.4312578775622916,0.42857142857142855
0.5472395494407846,0.3793103448275862
0.6472898164044013,0.5454545454545454
0.7279536181946198,0.0
0.8582940376153669,0.42857142857142855
0.9132144072447763,0.25
