bin_pred,bin_true
0.090060792915212,0.06557377049180328
0.1543687251608687,0.10599778883360973
0.24389452652298169,0.20349187236604455
0.344776350754197,0.3036734693877551
0.44187655770837125,0.3261261261261261
0.5365086027237477,0.3649122807017544
0.6369018105566958,0.4583333333333333
0.7466901853105911,0.47619047619047616
0.8336538853987084,0.2
0.9567436399725264,0.3333333333333333
